datetime,open,high,low,close
2025-08-19 10:00:00,115322.69,115577.6,115317.92,115400
2025-08-19 11:00:00,115400,115650,115400,115508.71
2025-08-19 12:00:00,115508.71,115617.84,115282.7,115599.99
2025-08-19 13:00:00,115600,115875.84,114869.6,115192
2025-08-19 14:00:00,115192,115378.82,113770.34,113882.66
2025-08-19 15:00:00,113882.66,114177.58,113587.68,113786.38
2025-08-19 16:00:00,113786.39,113897.58,113346.28,113388.3
2025-08-19 17:00:00,113388.31,113596.07,113107.07,113520.11
2025-08-19 18:00:00,113520.11,113520.11,112837.11,113069.61
2025-08-19 19:00:00,113069.61,113552.03,112767.06,113132.48
2025-08-19 20:00:00,113132.49,113570.44,112927.82,113570.44
2025-08-19 21:00:00,113570.44,113589.48,113413.14,113419.11
2025-08-19 22:00:00,113419.1,113440.43,113060,113174.42
2025-08-19 23:00:00,113174.42,113201.26,112732.58,112872.94
2025-08-20 00:00:00,112872.95,113320,112843.14,113215.5
2025-08-20 01:00:00,113215.49,113413.23,112566.01,112996.93
2025-08-20 02:00:00,112996.93,113500,112944.68,113438.29
2025-08-20 03:00:00,113438.29,113636.13,113319.45,113525.91
2025-08-20 04:00:00,113525.9,113700,113460.29,113633.47
2025-08-20 05:00:00,113633.47,113767.44,113464.02,113708
2025-08-20 06:00:00,113707.99,113734.23,113500,113653.28
2025-08-20 07:00:00,113653.28,113837.93,113432,113490.13
2025-08-20 08:00:00,113490.14,114016.77,113401,114010
2025-08-20 09:00:00,114010,114010.01,113628.65,113699.98
2025-08-20 10:00:00,113699.98,113869.5,113587.68,113792.2
2025-08-20 11:00:00,113792.19,113859.26,113060.08,113666.68
2025-08-20 12:00:00,113666.69,113944,113512.88,113659.01
2025-08-20 13:00:00,113659.01,113659.01,112600,112693.15
2025-08-20 14:00:00,112693.14,113854.34,112380,113465.84
2025-08-20 15:00:00,113465.84,114326.35,113229.43,113353.94
2025-08-20 16:00:00,113353.94,114309.16,113278.49,113839.99
2025-08-20 17:00:00,113839.99,114444,113781.16,114197.53
2025-08-20 18:00:00,114197.54,114269.63,113264.01,113490.01
2025-08-20 19:00:00,113490,114337.31,113472.38,114276.66
2025-08-20 20:00:00,114276.66,114375.27,114000,114370
2025-08-20 21:00:00,114370,114476.13,114000,114356.24
2025-08-20 22:00:00,114356.24,114615.38,114206.89,114595.19
2025-08-20 23:00:00,114595.19,114608.77,114220,114271.24
2025-08-21 00:00:00,114271.23,114493.1,114010.87,114292.14
2025-08-21 01:00:00,114292.14,114736,113954.13,114729.94
2025-08-21 02:00:00,114729.93,114821.76,113906.01,114038
2025-08-21 03:00:00,114038,114531.29,113954.61,113954.62
2025-08-21 04:00:00,113954.62,114033.84,113800,113800
2025-08-21 05:00:00,113800.01,114010.83,113637,113995.12
2025-08-21 06:00:00,113995.12,113995.12,113609.88,113807.2
2025-08-21 07:00:00,113807.2,113944.74,113582.43,113896.03
2025-08-21 08:00:00,113896.03,113990,113588.45,113588.45
2025-08-21 09:00:00,113588.46,113616.58,113300,113376.85
2025-08-21 10:00:00,113376.85,113479.97,113230,113329.74
2025-08-21 11:00:00,113329.74,113542.47,113000,113148.66
2025-08-21 12:00:00,113148.65,113416.69,112950,113095.29
2025-08-21 13:00:00,113095.3,113713.56,113055.93,113486.98
2025-08-21 14:00:00,113486.98,113995.11,112913.39,113281.99
2025-08-21 15:00:00,113282,113386.31,112608.64,112792.08
2025-08-21 16:00:00,112792.08,112969.47,112333.33,112379.58
2025-08-21 17:00:00,112379.58,112596.9,112201,112410.91
2025-08-21 18:00:00,112410.92,112682.2,112224.67,112602.62
2025-08-21 19:00:00,112602.62,112724.74,112015.67,112193.71
2025-08-21 20:00:00,112193.71,112870.94,112067.46,112450.3
2025-08-21 21:00:00,112450.31,112734.51,112100,112628.76
2025-08-21 22:00:00,112628.75,112712.7,112425.35,112511.2
2025-08-21 23:00:00,112511.19,112511.2,112272.04,112500
2025-08-22 00:00:00,112500,112840,112489.42,112630.87
2025-08-22 01:00:00,112630.88,112924.37,112335.6,112840.08
2025-08-22 02:00:00,112840.08,113525,112784.68,113153.96
2025-08-22 03:00:00,113153.96,113441.45,112882.9,112929.24
2025-08-22 04:00:00,112929.24,113256.03,112708.81,112847.63
2025-08-22 05:00:00,112847.62,113285.59,112844.56,113241.99
2025-08-22 06:00:00,113241.98,113394.76,112844,112998.3
2025-08-22 07:00:00,112998.3,113250,112950,113094.83
2025-08-22 08:00:00,113094.83,113319.3,112950,112980.34
2025-08-22 09:00:00,112980.34,113128,112815.55,113049.67
2025-08-22 10:00:00,113049.67,113060,112512.74,112534.54
2025-08-22 11:00:00,112534.54,112629.4,112177.27,112320
2025-08-22 12:00:00,112320.01,112713.93,111684.79,112341.5
2025-08-22 13:00:00,112341.5,112662.27,111932.28,112487.11
2025-08-22 14:00:00,112487.1,116116.11,112468.35,115808.23
2025-08-22 15:00:00,115808.24,117296.12,115808.23,116370.75
2025-08-22 16:00:00,116370.75,116783.22,116116,116146.47
2025-08-22 17:00:00,116146.48,117032.84,116146.48,117024
2025-08-22 18:00:00,117024.01,117429.05,116750,116805.27
2025-08-22 19:00:00,116805.27,116914.3,116520,116655.79
2025-08-22 20:00:00,116655.79,117127.44,116570.17,117052.65
2025-08-22 21:00:00,117052.65,117174.43,116829.34,117028.27
2025-08-22 22:00:00,117028.27,117057.14,116550.96,116757.18
2025-08-22 23:00:00,116757.18,116937.56,116674.51,116935.99
2025-08-23 00:00:00,116936,117030,116726.64,116870.22
2025-08-23 01:00:00,116870.22,116882.16,116300,116453.59
2025-08-23 02:00:00,116453.59,116547.95,115500,115927.98
2025-08-23 03:00:00,115927.98,116044.55,115458.2,115568.77
2025-08-23 04:00:00,115568.77,115980,115551.2,115926.77
2025-08-23 05:00:00,115926.77,116034.53,115800.01,115954.51
2025-08-23 06:00:00,115954.51,116015.69,115690.83,115781.16
2025-08-23 07:00:00,115781.16,115928,115669.76,115799.47
2025-08-23 08:00:00,115799.46,115861.8,115607.46,115746.12
2025-08-23 09:00:00,115746.12,115782.03,115605.27,115765.82
2025-08-23 10:00:00,115765.81,115780.59,115575.72,115575.72
2025-08-23 11:00:00,115575.73,115616.63,115223.43,115310.13
2025-08-23 12:00:00,115310.13,115486.97,115175.48,115213.6
2025-08-23 13:00:00,115213.6,115213.6,114735.57,114864.92
2025-08-23 14:00:00,114864.92,115081.59,114620,114621.47
2025-08-23 15:00:00,114621.48,114966.87,114560,114812.87
2025-08-23 16:00:00,114812.88,115097.92,114684.11,115020
2025-08-23 17:00:00,115020,115167.78,114947.46,115087.97
2025-08-23 18:00:00,115087.97,115190.74,115035.11,115145.77
2025-08-23 19:00:00,115145.77,115173.86,115051.32,115133.91
2025-08-23 20:00:00,115133.92,115325.82,115108.23,115325.81
2025-08-23 21:00:00,115325.81,115325.82,115001.88,115028
2025-08-23 22:00:00,115028.01,115317.86,115028,115317.85
2025-08-23 23:00:00,115317.86,115454.12,115244.7,115438.05
2025-08-24 00:00:00,115438.06,115549.44,115315.33,115375.35
2025-08-24 01:00:00,115375.36,115584.09,115196,115473.99
2025-08-24 02:00:00,115473.99,115666.68,115000,115005.15
2025-08-24 03:00:00,115005.15,115161.24,114934.21,115036
2025-08-24 04:00:00,115036.01,115283.21,115036,115174.3
2025-08-24 05:00:00,115174.3,115206.55,114930.65,114996.01
2025-08-24 06:00:00,114996.01,115062.77,114846.14,114862.4
2025-08-24 07:00:00,114862.4,115124.86,114855.64,114888.19
2025-08-24 08:00:00,114888.19,114979.55,114750.01,114838.02
2025-08-24 09:00:00,114838.02,115060.99,114668,114841.17
2025-08-24 10:00:00,114841.16,114956.66,114600,114790.4
2025-08-24 11:00:00,114790.4,114889.91,114620.13,114730.22
2025-08-24 12:00:00,114730.22,114846.4,114597.55,114673.81
2025-08-24 13:00:00,114673.8,114869.41,114555,114555
2025-08-24 14:00:00,114555,114657,114350.57,114514.05
2025-08-24 15:00:00,114514.05,114865.32,114400,114400
2025-08-24 16:00:00,114400.01,114541.93,114255.32,114275
2025-08-24 17:00:00,114275,114578.85,114236,114423.42
2025-08-24 18:00:00,114423.43,114917.1,114301.22,114626.97
2025-08-24 19:00:00,114626.96,114790.75,110680,112600
2025-08-24 20:00:00,112600,112987.88,111632.85,112770.39
2025-08-24 21:00:00,112770.39,113406.8,112369.16,112988.39
2025-08-24 22:00:00,112988.4,113500,112614.42,113451.02
2025-08-24 23:00:00,113451.02,113692.97,113366.49,113493.59
2025-08-25 00:00:00,113493.59,113516.16,112159,112645.1
2025-08-25 01:00:00,112645.1,113140.06,112615.9,113066.94
2025-08-25 02:00:00,113066.95,113640.01,113066.94,113412.36
2025-08-25 03:00:00,113412.36,113667.28,112905.16,112916.84
2025-08-25 04:00:00,112916.84,113059.52,112611.78,112764
2025-08-25 05:00:00,112764.01,112863.24,112309.99,112310
2025-08-25 06:00:00,112310,112459.18,111756.6,111929.87
2025-08-25 07:00:00,111929.87,112165.19,111284.05,111511.55
2025-08-25 08:00:00,111511.56,111820.53,110991.28,111414.3
2025-08-25 09:00:00,111414.3,111850.13,111259.76,111800.01
2025-08-25 10:00:00,111800,111806.99,110939.4,110984.03
2025-08-25 11:00:00,110984.04,111279.91,110929.48,111214.97
2025-08-25 12:00:00,111214.97,111682.49,111072,111586.31
2025-08-25 13:00:00,111586.3,111754.82,110588,111491.69
2025-08-25 14:00:00,111491.7,112307.69,111326.49,112260
2025-08-25 15:00:00,112260.01,112580,111828.24,112200.64
2025-08-25 16:00:00,112200.65,112937.26,112022,112502.43
2025-08-25 17:00:00,112502.43,112800,112159,112431.4
2025-08-25 18:00:00,112431.4,112618.89,112250.13,112402.9
2025-08-25 19:00:00,112402.9,112430.16,110655.01,110716.13
2025-08-25 20:00:00,110716.13,111092.54,109390.01,109561.96
2025-08-25 21:00:00,109561.96,110280.5,109274.1,109888.01
2025-08-25 22:00:00,109888.01,110599.07,109888,110153.23
2025-08-25 23:00:00,110153.23,110267.55,109781.61,110111.98
2025-08-26 00:00:00,110111.98,110111.98,108854.19,109100.23
2025-08-26 01:00:00,109100.24,109910.68,108666.66,109897.2
2025-08-26 02:00:00,109897.21,110026.14,109505.04,109710.96
2025-08-26 03:00:00,109710.96,109927.99,109432,109879.56
2025-08-26 04:00:00,109879.57,110235.29,109879.57,110100.01
2025-08-26 05:00:00,110100.01,110375.58,110084.41,110196.01
2025-08-26 06:00:00,110196,110342.57,109900,109988.18
2025-08-26 07:00:00,109988.17,110547.31,109765.93,110303.2
2025-08-26 08:00:00,110303.2,110455.13,110000,110102.02
2025-08-26 09:00:00,110102.02,110413.54,110037.51,110152.89
2025-08-26 10:00:00,110152.9,110413.54,110064.12,110216.53
2025-08-26 11:00:00,110216.52,110224.09,109570.34,109876.52
2025-08-26 12:00:00,109876.53,110818.6,109612,110216.81
2025-08-26 13:00:00,110216.81,110265.31,109393.93,110094.66
2025-08-26 14:00:00,110094.66,110552.86,109800,110358.13
2025-08-26 15:00:00,110358.13,110561.76,109550,109666.33
2025-08-26 16:00:00,109666.34,110153.84,109450,110153.84
2025-08-26 17:00:00,110153.83,110205.68,109587.42,109988.07
2025-08-26 18:00:00,109988.07,110990.05,109966.64,110695.58
2025-08-26 19:00:00,110695.58,111162.59,110501.57,111116.03
2025-08-26 20:00:00,111116.03,111380.03,110918.26,111321.58
2025-08-26 21:00:00,111321.57,111584.61,111113.67,111584.6
2025-08-26 22:00:00,111584.6,111945.69,111557.09,111910.01
2025-08-26 23:00:00,111910,112371,111737.38,111763.22
2025-08-27 00:00:00,111763.22,111825.16,111339.22,111356.37
2025-08-27 01:00:00,111356.38,111469.07,111092.8,111299.48
2025-08-27 02:00:00,111299.48,111480,111105.45,111135.37
2025-08-27 03:00:00,111135.37,111723.92,110918.26,111418.15
2025-08-27 04:00:00,111418.15,111737.26,111403.29,111570.81
2025-08-27 05:00:00,111570.81,111685.57,111337.85,111372.18
2025-08-27 06:00:00,111372.18,111372.19,111028.02,111040.09
2025-08-27 07:00:00,111040.1,111129.94,110622.5,110725.18
2025-08-27 08:00:00,110725.19,110837.77,110345.42,110756.01
2025-08-27 09:00:00,110756,111125.32,110720.06,110810.78
2025-08-27 10:00:00,110810.77,111267.7,110810.77,110975.12
2025-08-27 11:00:00,110975.12,111374.45,110975.11,111322.07
2025-08-27 12:00:00,111322.07,111397.74,111022.78,111344.42
2025-08-27 13:00:00,111344.43,111895.25,111019.02,111487.24
2025-08-27 14:00:00,111487.24,112625,111283.97,111815.94
2025-08-27 15:00:00,111815.94,112084.43,111505,112000
2025-08-27 16:00:00,111999.99,112250,111541.23,112121.46
2025-08-27 17:00:00,112121.45,112444.1,111897.43,112345.29
2025-08-27 18:00:00,112345.3,112600,111928,111947.21
2025-08-27 19:00:00,111947.22,112212.06,111576.24,112080.69
2025-08-27 20:00:00,112080.68,112419.09,110921.79,112419.07
2025-08-27 21:00:00,112419.08,112452.05,111368.15,111528.19
2025-08-27 22:00:00,111528.19,111610.06,111051,111409.54
2025-08-27 23:00:00,111409.54,111544,111102.28,111262.01
2025-08-28 00:00:00,111262.01,111535.09,110862.42,111338.92
2025-08-28 01:00:00,111338.93,111714.28,111334.89,111647.7
2025-08-28 02:00:00,111647.71,111761.58,111446.07,111500
2025-08-28 03:00:00,111499.99,112042.04,111408,112000.01
2025-08-28 04:00:00,112000,113082.48,111945.07,112965.9
2025-08-28 05:00:00,112965.89,113160,112702.13,112853.24
2025-08-28 06:00:00,112853.24,113284.41,112716,113213.78
2025-08-28 07:00:00,113213.79,113360,113005.92,113114.11
2025-08-28 08:00:00,113114.11,113351.51,113006.66,113128.49
2025-08-28 09:00:00,113128.49,113139.8,112850.4,112856.89
2025-08-28 10:00:00,112856.89,113127.53,112826.22,113127.53
2025-08-28 11:00:00,113127.53,113152.97,112850,112909.18
2025-08-28 12:00:00,112909.18,113340.01,112781.68,113239.44
2025-08-28 13:00:00,113239.44,113485.9,112575.43,112832
2025-08-28 14:00:00,112832.75,113300,112528.15,113153.06
2025-08-28 15:00:00,113153.07,113250,112391.56,112678.53
2025-08-28 16:00:00,112678.53,113186.56,112329.44,112329.44
2025-08-28 17:00:00,112329.44,112617.86,112215.32,112387.99
2025-08-28 18:00:00,112388,112718.2,112230.76,112373.59
2025-08-28 19:00:00,112373.58,112575.84,111901.35,111901.36
2025-08-28 20:00:00,111901.36,112111.05,111872.06,111902.49
2025-08-28 21:00:00,111902.5,112133.65,111900,112025.07
2025-08-28 22:00:00,112025.07,112509.33,112025.06,112340.64
2025-08-28 23:00:00,112340.64,112575.98,112305.15,112566.9
2025-08-29 00:00:00,112566.9,112638.64,112129.13,112200.94
2025-08-29 01:00:00,112200.94,112271.38,111425.28,111486
2025-08-29 02:00:00,111486,111770.44,111361.35,111419.98
2025-08-29 03:00:00,111419.98,111823.19,111302.27,111704.23
2025-08-29 04:00:00,111704.24,111850.56,111420.87,111502
2025-08-29 05:00:00,111502.01,111583.13,111133.64,111315.42
2025-08-29 06:00:00,111315.42,111401.06,110955.41,111279.45
2025-08-29 07:00:00,111279.45,111279.45,109899.99,110019.38
2025-08-29 08:00:00,110019.38,110270.3,109610,109628.02
2025-08-29 09:00:00,109628.02,109924.39,109414.18,109772.71
2025-08-29 10:00:00,109772.71,110028,109750,110008.01
2025-08-29 11:00:00,110008,110161.93,109835.29,110098.81
2025-08-29 12:00:00,110098.81,111517.07,110070.73,110728
2025-08-29 13:00:00,110728.01,110780.57,108900,109106.14
2025-08-29 14:00:00,109106.14,109560.14,108103,108198.67
2025-08-29 15:00:00,108198.66,108727.38,108188.39,108386.23
2025-08-29 16:00:00,108386.23,108832,108140,108705.67
2025-08-29 17:00:00,108705.68,108725.5,108155.73,108466.01
2025-08-29 18:00:00,108466.01,108500,108101.07,108145.4
2025-08-29 19:00:00,108145.4,108744,107934.24,108212.01
2025-08-29 20:00:00,108212.01,108263.02,107506,107770.78
2025-08-29 21:00:00,107770.78,108470.75,107463.9,108450.01
2025-08-29 22:00:00,108450,108480.49,108207.79,108378.97
2025-08-29 23:00:00,108378.98,108549.99,108322.79,108377.4
2025-08-30 00:00:00,108377.4,108410.73,108139.49,108300.71
2025-08-30 01:00:00,108300.7,108350,107350.1,107447.97
2025-08-30 02:00:00,107447.97,107951.77,107384,107782.01
2025-08-30 03:00:00,107782.01,108436.21,107769.48,108436.2
2025-08-30 04:00:00,108436.21,108697.28,108372.95,108435.59
2025-08-30 05:00:00,108435.58,108480.71,108129.3,108347.2
2025-08-30 06:00:00,108347.2,108554.73,108209.35,108320
2025-08-30 07:00:00,108320,108524.26,108120,108524.26
2025-08-30 08:00:00,108524.26,108777.43,108488,108568
2025-08-30 09:00:00,108568,108604.82,108470.84,108517.63
2025-08-30 10:00:00,108517.63,108690.49,108400,108425.99
2025-08-30 11:00:00,108425.98,108714.35,108422.36,108680.01
2025-08-30 12:00:00,108680.01,108680.01,108333,108614.86
2025-08-30 13:00:00,108614.85,108614.86,108190.52,108531.14
2025-08-30 14:00:00,108531.14,108740.16,108408.84,108661.99
2025-08-30 15:00:00,108662,108926.15,108551.08,108869.98
2025-08-30 16:00:00,108869.98,108879.96,108665.63,108815.72
2025-08-30 17:00:00,108815.72,108898.17,108625.46,108784.71
2025-08-30 18:00:00,108784.71,108839.13,108629.28,108739.72
2025-08-30 19:00:00,108739.72,108900,108650,108828.33
2025-08-30 20:00:00,108828.32,108838.27,108580.93,108648
2025-08-30 21:00:00,108648,108682.81,108500,108588.67
2025-08-30 22:00:00,108588.67,108595.9,108468.77,108531.12
2025-08-30 23:00:00,108531.13,108816.34,108530.15,108816.33
2025-08-31 00:00:00,108816.33,109400,108801.35,109389.08
2025-08-31 01:00:00,109389.09,109480.02,109141.6,109429.01
2025-08-31 02:00:00,109429.02,109439.54,109171.97,109224.87
2025-08-31 03:00:00,109224.88,109378.93,109160.05,109223.84
2025-08-31 04:00:00,109223.84,109231.41,108666.93,108816.32
2025-08-31 05:00:00,108816.33,108816.33,108572,108756.85
2025-08-31 06:00:00,108756.85,108778.27,108523.49,108716.65
2025-08-31 07:00:00,108716.65,108829.17,108670,108708.26
2025-08-31 08:00:00,108708.25,109030.51,108708.25,109011.67
2025-08-31 09:00:00,109011.67,109100,108447.6,108507.68
2025-08-31 10:00:00,108507.68,108628.63,108303.21,108560.23
2025-08-31 11:00:00,108560.23,108597.19,108323.73,108389.76
2025-08-31 12:00:00,108389.77,108486.13,108307.69,108309.2
2025-08-31 13:00:00,108309.21,108451.45,108191.29,108418.02
2025-08-31 14:00:00,108418.02,108515.68,108255.43,108467.33
2025-08-31 15:00:00,108467.32,108858.43,108462.6,108818.69
2025-08-31 16:00:00,108818.69,108978,108555,108922.79
2025-08-31 17:00:00,108922.79,108993.88,108852.89,108993.87
2025-08-31 18:00:00,108993.88,109237.51,108927.5,109146.62
2025-08-31 19:00:00,109146.62,109167.84,108916.28,108930
2025-08-31 20:00:00,108930,109118,108880,109117.99
2025-08-31 21:00:00,109118,109118,108957.12,109037.29
2025-08-31 22:00:00,109037.3,109230,108758.37,108900.46
2025-08-31 23:00:00,108900.45,108917.36,108076.93,108246.35
2025-09-01 00:00:00,108246.36,108406.18,107631.68,108222.37
2025-09-01 01:00:00,108222.37,108482.98,107968.09,108150.24
2025-09-01 02:00:00,108150.24,108197.67,107425.42,107617.05
2025-09-01 03:00:00,107617.05,107769.94,107393,107660.01
2025-09-01 04:00:00,107660,107759.99,107279.51,107409.1
2025-09-01 05:00:00,107409.09,107987.4,107255,107866.12
2025-09-01 06:00:00,107866.13,108128,107594.42,108064.75
2025-09-01 07:00:00,108064.76,109432.99,107984.79,109432.99
2025-09-01 08:00:00,109432.99,109820.02,109424,109590
2025-09-01 09:00:00,109590,109912.4,109485.57,109524.12
2025-09-01 10:00:00,109524.13,109535.32,108186.41,108571.41
2025-09-01 11:00:00,108571.42,108857.35,108464,108782.88
2025-09-01 12:00:00,108782.89,109165.47,108635.39,109108.27
2025-09-01 13:00:00,109108.27,109520,108936.44,109023.61
2025-09-01 14:00:00,109023.61,109332.28,108824.82,109146.6
2025-09-01 15:00:00,109146.59,109373.1,108566,108784.33
2025-09-01 16:00:00,108784.33,109096,108653.09,108774.23
2025-09-01 17:00:00,108774.23,108953.82,108391.3,108927.61
2025-09-01 18:00:00,108927.61,109267.22,108921.17,109240
2025-09-01 19:00:00,109240,109329.65,109160.27,109217.64
2025-09-01 20:00:00,109217.65,109217.65,108284,108877.38
2025-09-01 21:00:00,108877.39,108939.42,107459.49,107800.8
2025-09-01 22:00:00,107800.8,108500.04,107588.01,108444.96
2025-09-01 23:00:00,108444.96,109442.95,108428.45,109237.42
2025-09-02 00:00:00,109237.43,109337.64,108883.8,109040.36
2025-09-02 01:00:00,109040.36,109611.11,108993,109313
2025-09-02 02:00:00,109313,110272.06,109171.78,110246.01
2025-09-02 03:00:00,110246,110623.97,110060.12,110322.18
2025-09-02 04:00:00,110322.19,110420,110143.62,110310.56
2025-09-02 05:00:00,110310.56,110337.06,110045.01,110209.32
2025-09-02 06:00:00,110209.33,110610.5,110173.96,110376.63
2025-09-02 07:00:00,110376.63,110400,110000,110233.92
2025-09-02 08:00:00,110233.91,110711.1,110052.27,110360
2025-09-02 09:00:00,110360.01,110699.58,110256.94,110450.56
2025-09-02 10:00:00,110450.56,110477.85,110128.13,110246
2025-09-02 11:00:00,110246,110255.17,109563.87,109733.34
